session,theory,time_days,multiple,single,churn_multiple,churn_single
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Acceptance,1431,2,1,29,48
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Degeneralization,1233,2,1,248,16
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Transition_System,1826,4,1,163,4
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Transition_System_Extra,1826,5,2,102,39
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Transition_System_Construction,1826,5,1,148,73
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Deterministic,1219,1,11,559,856
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DFA,1826,4,3,0,176
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Nondeterministic,1193,1,14,392,1767
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NFA,1826,4,3,0,170
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DBA,1660,6,6,63,66
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DGBA,1431,6,7,277,106
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DBA_Combine,1431,8,11,464,392
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DBTA,989,0,1,0,26
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DGBTA,989,0,1,0,26
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DBTA_Combine,989,0,2,0,131
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DCA,1578,5,6,65,66
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DGCA,1431,6,7,278,107
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DCA_Combine,1431,9,10,497,391
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA,1578,4,5,61,66
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Combine,1431,6,9,272,255
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Refine,1826,4,2,379,11
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Acceptance_Refine,1424,0,1,0,15
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Transition_System_Refine,1826,4,0,133,0
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Refine,1424,5,2,50,88
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Implement,1826,10,3,666,128
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Implement,1424,3,2,32,81
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Nodes,1424,2,2,2,77
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Explicit,1424,3,2,80,208
Transition_Systems_and_Automata,Transition_Systems_and_Automata.DRA_Translate,1424,3,2,66,249
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA,1826,10,5,107,147
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBA,1189,2,3,5,30
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Combine,1189,2,10,72,202
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Graphs,1322,4,4,35,155
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Refine,1826,9,1,37,81
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Implement,1826,6,3,18,105
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Algorithms,1322,2,4,9,177
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Explicit,1710,6,4,36,172
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBA_Translate,1710,12,8,243,501
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBA_Graphs,918,0,1,0,152
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBA_Refine,1115,2,1,7,57
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBA_Implement,1115,0,1,0,102
Transition_Systems_and_Automata,Transition_Systems_and_Automata.Degeneralization_Refine,918,0,1,0,18
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBA_Algorithms,1115,0,5,0,260
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBTA,989,0,1,0,26
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NGBTA,989,0,1,0,26
Transition_Systems_and_Automata,Transition_Systems_and_Automata.NBTA_Combine,989,0,2,0,92
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,4245,6,5,80,713
Transitive-Closure,Transitive-Closure.Transitive_Closure_List_Impl,4245,6,7,88,392
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,4245,8,7,187,565
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,4245,5,4,117,341
Transitive-Closure,Transitive-Closure.Finite_Transitive_Closure_Simprocs,2975,5,1,15,126
Transitive-Closure-II,Transitive-Closure-II.RTrancl,3893,6,1,40,457
Transitive_Models,Transitive_Models.Utils,237,0,1,0,8
Transitive_Models,Transitive_Models.Nat_Miscellanea,237,1,1,3,282
Transitive_Models,Transitive_Models.ZF_Miscellanea,237,2,1,30,181
Transitive_Models,Transitive_Models.Renaming,237,1,1,2,572
Transitive_Models,Transitive_Models.Renaming_Auto,237,2,1,37,54
Transitive_Models,Transitive_Models.M_Basic_No_Repl,237,1,1,16,320
Transitive_Models,Transitive_Models.Eclose_Absolute,63,1,0,740,0
Transitive_Models,Transitive_Models.Recursion_Thms,237,4,1,13,362
Transitive_Models,Transitive_Models.Datatype_absolute,63,1,0,294,0
Transitive_Models,Transitive_Models.Internalize,63,1,0,1483,0
Transitive_Models,Transitive_Models.Rec_Separation,63,1,0,440,0
Transitive_Models,Transitive_Models.Satisfies_absolute,63,1,0,1040,0
Transitive_Models,Transitive_Models.DPow_absolute,63,1,0,627,0
Transitive_Models,Transitive_Models.Synthetic_Definition,237,1,1,333,384
Transitive_Models,Transitive_Models.Internalizations,237,2,1,4,277
Transitive_Models,Transitive_Models.Least,237,1,1,1,164
Transitive_Models,Transitive_Models.Higher_Order_Constructs,237,1,1,2,152
Transitive_Models,Transitive_Models.Relativization,237,2,1,731,856
Transitive_Models,Transitive_Models.Discipline_Base,237,3,1,54,658
Transitive_Models,Transitive_Models.Arities,237,1,1,21,254
Transitive_Models,Transitive_Models.Discipline_Function,237,3,1,115,917
Transitive_Models,Transitive_Models.Lambda_Replacement,237,3,1,2530,2128
Transitive_Models,Transitive_Models.Discipline_Cardinal,237,2,1,38,175
Transitive_Models,Transitive_Models.Univ_Relative,237,1,1,32,450
Transitive_Models,Transitive_Models.Cardinal_Relative,237,3,1,295,1292
Transitive_Models,Transitive_Models.CardinalArith_Relative,237,3,1,1131,1648
Transitive_Models,Transitive_Models.Aleph_Relative,237,2,1,81,449
Transitive_Models,Transitive_Models.Cardinal_AC_Relative,237,3,1,32,422
Transitive_Models,Transitive_Models.FiniteFun_Relative,237,1,1,96,421
Transitive_Models,Transitive_Models.ZF_Library_Relative,237,3,1,102,1081
Transitive_Models,Transitive_Models.Replacement_Lepoll,237,1,1,12,485
Transitive_Models,Transitive_Models.Cardinal_Library_Relative,237,2,1,143,1260
Transitive_Models,Transitive_Models.Delta_System_Relative,237,2,1,67,418
Transitive_Models,Transitive_Models.Pointed_DC_Relative,237,2,1,42,477
Transitive_Models,Transitive_Models.Partial_Functions_Relative,237,2,1,293,702
Treaps,Treaps.Probability_Misc,1724,0,1,0,309
Treaps,Treaps.Treap,1724,1,1,48,467
Treaps,Treaps.Random_List_Permutation,1724,3,1,952,474
Treaps,Treaps.Treap_Sort_and_BSTs,1724,2,1,12,194
Treaps,Treaps.Random_Treap,1724,0,1,0,527
Tree-Automata,Tree-Automata.Tree,4715,3,2,10,21
Tree-Automata,Tree-Automata.Ta,4715,18,4,558,1866
Tree-Automata,Tree-Automata.AbsAlgo,4715,15,4,326,1418
Tree-Automata,Tree-Automata.Ta_impl,4715,21,4,969,2428
Tree-Automata,Tree-Automata.Ta_impl_codegen,4715,2,1,16,81
Tree_Decomposition,Tree_Decomposition.Graph,2340,5,1,81,319
Tree_Decomposition,Tree_Decomposition.Tree,2340,3,1,60,329
Tree_Decomposition,Tree_Decomposition.TreeDecomposition,2340,3,2,72,272
Tree_Decomposition,Tree_Decomposition.TreewidthTree,2340,4,1,16,92
Tree_Decomposition,Tree_Decomposition.TreewidthCompleteGraph,2340,3,1,28,84
Tree_Decomposition,Tree_Decomposition.ExampleInstantiations,2340,1,1,26,78
Triangle,Triangle.Angles,2487,10,1,119,178
Triangle,Triangle.Triangle,2487,8,2,123,319
Trie,Trie.Trie,2768,9,1,76,498
Trie,Trie.Tries,2768,2,1,10,131
Twelvefold_Way,Twelvefold_Way.Preliminaries,2127,6,1,28,604
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Core,2127,3,1,27,963
Twelvefold_Way,Twelvefold_Way.Equiv_Relations_on_Functions,2127,1,1,8,545
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry1,2127,2,1,4,181
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry2,2127,2,1,6,165
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry4,2127,1,1,2,203
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry5,2127,1,1,2,300
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry6,2127,1,1,2,110
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry7,2127,1,1,2,205
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry8,2127,1,1,2,118
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry9,2127,1,1,2,136
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry3,2127,1,1,2,101
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry10,2127,2,1,4,229
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry11,2127,1,1,2,157
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way_Entry12,2127,1,1,2,125
Twelvefold_Way,Twelvefold_Way.Card_Bijections,2127,2,1,10,191
Twelvefold_Way,Twelvefold_Way.Card_Bijections_Direct,2127,1,1,2,317
Twelvefold_Way,Twelvefold_Way.Twelvefold_Way,2127,1,1,2,28
Tycon,Tycon.TypeApp,3773,2,2,60,75
Tycon,Tycon.Coerce,3773,3,2,64,219
Tycon,Tycon.Functor,3773,6,1,78,226
Tycon,Tycon.Monad,3773,4,1,95,188
Tycon,Tycon.Monad_Zero,3773,4,1,10,47
Tycon,Tycon.Monad_Plus,3773,5,1,15,61
Tycon,Tycon.Monad_Zero_Plus,3773,3,1,8,35
Tycon,Tycon.Lazy_List_Monad,3773,3,1,60,200
Tycon,Tycon.Maybe_Monad,3773,5,1,26,153
Tycon,Tycon.Error_Monad,3773,2,1,10,117
Tycon,Tycon.Writer_Monad,3773,3,1,36,138
Tycon,Tycon.Binary_Tree_Monad,3773,4,1,14,95
Tycon,Tycon.Lift_Monad,3773,4,1,14,80
Tycon,Tycon.Resumption_Transformer,3773,4,1,57,219
Tycon,Tycon.State_Transformer,3773,5,1,41,215
Tycon,Tycon.Error_Transformer,3773,3,1,67,375
Tycon,Tycon.Writer_Transformer,3773,4,1,102,448
Tycon,Tycon.Monad_Transformer,3773,0,1,0,17
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.Relations,2004,0,1,0,49
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.IHOML,2004,3,1,88,286
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.IHOML_Examples,2004,2,1,60,197
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.GoedelProof_P1,2004,2,1,22,128
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.GoedelProof_P2,2004,4,1,64,298
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.FittingProof,2004,3,1,50,184
Types_Tableaus_and_Goedels_God,Types_Tableaus_and_Goedels_God.AndersonProof,2004,3,1,58,243
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Tools,408,1,0,38,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS,408,1,0,162,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Auxiliary,408,1,0,222,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Manual_Prerequisites,408,1,0,21,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Tests,408,3,0,419,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Introduction,408,3,0,798,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Theory,408,2,0,780,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Syntax,408,3,0,295,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_Examples,408,2,0,250,0
Types_To_Sets_Extension,Types_To_Sets_Extension.ETTS_CR,408,1,0,9,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Introduction,408,3,0,199,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Introduction,408,1,0,9,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Set_Ext,408,1,0,17,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Lifting_Set_Ext,408,1,0,116,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Product_Type_Ext,408,1,0,25,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Transfer_Ext,408,1,0,263,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Relations,408,1,0,236,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Simple_Orders,408,4,1,2452,2
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Semigroups,408,1,0,554,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Monoids,408,1,0,785,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Groups,408,1,0,557,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Semirings,408,1,0,959,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Rings,408,1,0,660,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Semilattices,408,2,0,820,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Lattices,408,2,0,461,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Complete_Lattices,408,3,0,1330,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Linorders,408,2,0,666,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Topological_Space,408,2,0,1513,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Topological_Space_Countability,408,1,0,353,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Ordered_Topological_Spaces,408,1,0,379,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Product_Topology,408,2,0,240,0
Types_To_Sets_Extension,Types_To_Sets_Extension.SML_Conclusions,408,1,0,28,0
Types_To_Sets_Extension,Types_To_Sets_Extension.VS_Prerequisites,408,2,0,81,0
Types_To_Sets_Extension,Types_To_Sets_Extension.VS_Groups,408,1,0,498,0
Types_To_Sets_Extension,Types_To_Sets_Extension.VS_Modules,408,2,0,1204,0
Types_To_Sets_Extension,Types_To_Sets_Extension.VS_Vector_Spaces,408,1,0,2036,0
Types_To_Sets_Extension,Types_To_Sets_Extension.VS_Conclusions,408,1,0,12,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Introduction,408,1,0,9,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Set_Ext,408,1,0,21,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Definite_Description,408,2,0,191,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Auxiliary,408,1,0,29,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Type_Simple_Orders,408,1,0,1407,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Set_Simple_Orders,408,1,0,1634,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Type_Semigroups,408,1,0,389,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Lifting_Set_Ext,408,1,0,115,0
Types_To_Sets_Extension,Types_To_Sets_Extension.Set_Semigroups,408,1,0,645,0
Types_To_Sets_Extension,Types_To_Sets_Extension.FNDS_Conclusions,408,1,0,15,0
UPF,UPF.Monads,2888,5,4,94,854
UPF,UPF.UPFCore,2888,2,5,84,1321
UPF,UPF.ElementaryPolicies,2888,3,5,35,517
UPF,UPF.SeqComposition,2888,2,5,30,359
UPF,UPF.ParallelComposition,2888,1,3,32,534
UPF,UPF.Normalisation,2888,3,3,100,790
UPF,UPF.NormalisationTestSpecification,2888,2,3,16,227
UPF,UPF.Analysis,2888,1,3,28,381
UPF,UPF.UPF,2888,1,3,6,75
UPF,UPF.Service,2888,2,3,62,524
UPF,UPF.ServiceExample,2888,3,3,26,177
UPF_Firewall,UPF_Firewall.NetworkCore,2115,1,1,48,182
UPF_Firewall,UPF_Firewall.DatatypeAddress,2115,1,1,6,62
UPF_Firewall,UPF_Firewall.DatatypePort,2115,1,1,6,95
UPF_Firewall,UPF_Firewall.IntegerAddress,2115,1,1,4,50
UPF_Firewall,UPF_Firewall.IntegerPort,2115,1,1,6,85
UPF_Firewall,UPF_Firewall.IntegerPort_TCPUDP,2115,1,1,8,109
UPF_Firewall,UPF_Firewall.IPv4,2115,1,1,6,88
UPF_Firewall,UPF_Firewall.IPv4_TCPUDP,2115,1,1,2,84
UPF_Firewall,UPF_Firewall.NetworkModels,2115,1,1,6,79
UPF_Firewall,UPF_Firewall.PolicyCore,2115,2,1,22,71
UPF_Firewall,UPF_Firewall.PolicyCombinators,2115,2,1,14,85
UPF_Firewall,UPF_Firewall.PortCombinators,2115,2,1,12,179
UPF_Firewall,UPF_Firewall.ProtocolPortCombinators,2115,2,1,10,176
UPF_Firewall,UPF_Firewall.Ports,2115,1,1,10,77
UPF_Firewall,UPF_Firewall.PacketFilter,2115,1,1,2,45
UPF_Firewall,UPF_Firewall.NAT,2115,2,1,8,169
UPF_Firewall,UPF_Firewall.FWNormalisationCore,2115,1,1,104,637
UPF_Firewall,UPF_Firewall.NormalisationGenericProofs,2115,3,2,38,2336
UPF_Firewall,UPF_Firewall.NormalisationIntegerPortProof,2115,4,1,30,1861
UPF_Firewall,UPF_Firewall.NormalisationIPPProofs,2115,4,1,30,1842
UPF_Firewall,UPF_Firewall.ElementaryRules,2115,1,1,6,78
UPF_Firewall,UPF_Firewall.FWNormalisation,2115,1,1,2,45
UPF_Firewall,UPF_Firewall.LTL_alike,2115,1,1,38,171
UPF_Firewall,UPF_Firewall.StatefulCore,2115,1,1,12,106
UPF_Firewall,UPF_Firewall.FTP,2115,2,1,48,238
UPF_Firewall,UPF_Firewall.FTP_WithPolicy,2115,2,1,8,75
UPF_Firewall,UPF_Firewall.VOIP,2115,1,1,50,310
UPF_Firewall,UPF_Firewall.FTPVOIP,2115,1,1,28,314
UPF_Firewall,UPF_Firewall.StatefulFW,2115,1,1,2,44
UPF_Firewall,UPF_Firewall.UPF-Firewall,2115,1,1,6,50
UPF_Firewall,UPF_Firewall.DMZDatatype,2115,1,1,10,118
UPF_Firewall,UPF_Firewall.DMZInteger,2115,1,1,10,130
UPF_Firewall,UPF_Firewall.DMZ,2115,1,1,2,46
UPF_Firewall,UPF_Firewall.Voice_over_IP,2115,1,2,0,128
UPF_Firewall,UPF_Firewall.Transformation01,2115,2,1,4,195
UPF_Firewall,UPF_Firewall.Transformation02,2115,2,1,4,180
UPF_Firewall,UPF_Firewall.Transformation,2115,2,1,4,46
UPF_Firewall,UPF_Firewall.NAT-FW,2115,2,1,4,225
UPF_Firewall,UPF_Firewall.PersonalFirewallInt,2115,2,1,16,98
UPF_Firewall,UPF_Firewall.PersonalFirewallIpv4,2115,1,1,14,90
UPF_Firewall,UPF_Firewall.PersonalFirewallDatatype,2115,2,1,12,97
UPF_Firewall,UPF_Firewall.PersonalFirewall,2115,1,1,2,46
UPF_Firewall,UPF_Firewall.Examples,2115,1,2,2,52
UTP,UTP.utp_parser_utils,1359,0,2,0,106
UTP,UTP.utp_var,1359,1,2,4,342
UTP,UTP.utp_expr,1359,1,1,4,338
UTP,UTP.utp_expr_insts,1359,0,1,0,165
UTP,UTP.utp_expr_funcs,1359,0,1,0,187
UTP,UTP.utp_unrest,1359,0,1,0,222
UTP,UTP.utp_usedby,1359,0,1,0,118
UTP,UTP.utp_subst,1359,1,3,10,525
UTP,UTP.utp_tactics,1359,1,4,2,342
UTP,UTP.utp_meta_subst,1359,0,1,0,65
UTP,UTP.utp_pred,1359,1,1,4,613
UTP,UTP.utp_alphabet,1359,1,1,4,347
UTP,UTP.utp_lift,1359,0,1,0,66
UTP,UTP.utp_pred_laws,1359,0,1,0,963
UTP,UTP.utp_healthy,1359,1,1,4,318
UTP,UTP.utp_rel,1359,0,2,0,776
UTP,UTP.utp_recursion,1359,0,1,0,211
UTP,UTP.utp_sequent,1359,0,1,0,30
UTP,UTP.utp_rel_laws,1359,2,1,10,997
UTP,UTP.utp_theory,1359,0,1,0,597
UTP,UTP.utp_hoare,1359,0,1,0,288
UTP,UTP.utp_wp,1359,0,2,0,78
UTP,UTP.utp_dynlog,1359,0,1,0,80
UTP,UTP.utp_state_parser,1359,0,3,0,87
UTP,UTP.utp_rel_opsem,1359,1,1,2,81
UTP,UTP.utp_sym_eval,1359,0,1,0,50
UTP,UTP.utp_sp,1359,0,1,0,77
UTP,UTP.utp_concurrency,1359,1,1,2,532
UTP,UTP.utp,1359,0,1,0,38
UTP,UTP.utp_expr_ovld,1359,0,1,0,147
UTP,UTP.utp_full,1359,0,1,0,5
UTP,UTP.utp_easy_parser,1359,0,1,0,131
UTP,UTP.sum_list,1359,0,1,0,38
UTP,UTP.utp_simple_time,1359,0,1,0,122
UTP-Toolkit,UTP-Toolkit.List_Extra,1359,6,2,152,894
UTP-Toolkit,UTP-Toolkit.Sequence,1359,3,1,153,294
UTP-Toolkit,UTP-Toolkit.FSet_Extra,1359,0,2,0,288
UTP-Toolkit,UTP-Toolkit.Countable_Set_Extra,1359,1,3,10,393
UTP-Toolkit,UTP-Toolkit.Map_Extra,1359,1,3,10,859
UTP-Toolkit,UTP-Toolkit.List_Lexord_Alt,1359,0,2,0,35
UTP-Toolkit,UTP-Toolkit.Partial_Fun,1359,0,1,0,542
UTP-Toolkit,UTP-Toolkit.Finite_Fun,1359,0,1,0,363
UTP-Toolkit,UTP-Toolkit.Infinity,1359,0,2,0,147
UTP-Toolkit,UTP-Toolkit.Positive,1359,0,1,0,196
UTP-Toolkit,UTP-Toolkit.Total_Recall,1359,1,1,4,47
UTP-Toolkit,UTP-Toolkit.utp_toolkit,1359,0,1,0,37
Undirected_Graph_Theory,Undirected_Graph_Theory.Undirected_Graph_Basics,26,0,1,0,987
Undirected_Graph_Theory,Undirected_Graph_Theory.Undirected_Graph_Walks,26,0,1,0,583
Undirected_Graph_Theory,Undirected_Graph_Theory.Connectivity,26,0,1,0,661
Undirected_Graph_Theory,Undirected_Graph_Theory.Girth_Independence,26,0,1,0,151
Undirected_Graph_Theory,Undirected_Graph_Theory.Graph_Triangles,26,0,1,0,221
Undirected_Graph_Theory,Undirected_Graph_Theory.Bipartite_Graphs,26,0,1,0,407
Undirected_Graph_Theory,Undirected_Graph_Theory.Graph_Theory_Relations,26,0,1,0,246
Undirected_Graph_Theory,Undirected_Graph_Theory.Undirected_Graphs_Root,26,0,1,0,10
Universal_Hash_Families,Universal_Hash_Families.Definitions,248,0,2,0,91
Universal_Hash_Families,Universal_Hash_Families.Preliminary_Results,248,0,2,0,406
Universal_Hash_Families,Universal_Hash_Families.Carter_Wegman_Hash_Family,248,0,2,0,341
Universal_Hash_Families,Universal_Hash_Families.Field,248,0,2,0,625
Universal_Turing_Machine,Universal_Turing_Machine.Turing,1353,0,3,0,946
Universal_Turing_Machine,Universal_Turing_Machine.Turing_aux,54,0,1,0,146
Universal_Turing_Machine,Universal_Turing_Machine.BlanksDoNotMatter,54,0,1,0,1260
Universal_Turing_Machine,Universal_Turing_Machine.ComposableTMs,54,0,1,0,1503
Universal_Turing_Machine,Universal_Turing_Machine.ComposedTMs,54,0,1,0,199
Universal_Turing_Machine,Universal_Turing_Machine.Numerals,54,0,1,0,874
Universal_Turing_Machine,Universal_Turing_Machine.Numerals_Ex,54,0,1,0,59
Universal_Turing_Machine,Universal_Turing_Machine.Turing_Hoare,1353,0,3,0,768
Universal_Turing_Machine,Universal_Turing_Machine.SemiIdTM,54,0,1,0,312
Universal_Turing_Machine,Universal_Turing_Machine.Turing_HaltingConditions,54,0,1,0,594
Universal_Turing_Machine,Universal_Turing_Machine.OneStrokeTM,54,0,1,0,497
Universal_Turing_Machine,Universal_Turing_Machine.WeakCopyTM,54,0,1,0,1179
Universal_Turing_Machine,Universal_Turing_Machine.StrongCopyTM,54,0,1,0,5696
Universal_Turing_Machine,Universal_Turing_Machine.TuringDecidable,54,0,1,0,148
Universal_Turing_Machine,Universal_Turing_Machine.TuringReducible,54,0,1,0,182
Universal_Turing_Machine,Universal_Turing_Machine.SimpleGoedelEncoding,54,0,1,0,265
Universal_Turing_Machine,Universal_Turing_Machine.HaltingProblems_K_H,54,0,1,0,567
Universal_Turing_Machine,Universal_Turing_Machine.HaltingProblems_K_aux,54,0,1,0,264
Universal_Turing_Machine,Universal_Turing_Machine.TuringComputable,54,0,1,0,699
Universal_Turing_Machine,Universal_Turing_Machine.DitherTM,54,0,1,0,179
Universal_Turing_Machine,Universal_Turing_Machine.CopyTM,54,0,1,0,864
